key_0,business_code,customer_number,customer_name,buisness_year,doc_id,posting_date,document_create_date,document_create_date.1,due_date,invoice_currency,document type,posting_id,area_business,invoice_amount,baseline_create_date,cust_payment_terms,invoice_number,isOpen,delay_date,predicted_payment_date
17803,U001,0200769623,WAL-MAR associates,2020.0,1930714481.0,2020-03-27,20200328,20200327,2020-04-11,USD,RV,1.0,,1065.66,20200327.0,NAH4,1930714481.0,1,8,2020-04-19
27062,U001,0200771157,WEIS foundation,2020.0,1930768864.0,2020-04-09,20200409,20200409,2020-04-24,USD,RV,1.0,,90527.67,20200409.0,NAA8,1930768864.0,1,-2,2020-04-22
28674,U001,200706844,WINC trust,2020.0,1930875172.0,2020-05-07,20200507,20200507,2020-05-22,USD,RV,1.0,,29963.51,20200507.0,NAA8,1930875172.0,1,1,2020-05-23
16938,U001,0200936373,SUPE ,2020.0,1930813273.0,2020-04-23,20200422,20200423,2020-05-08,USD,RV,1.0,,56844.63,20200423.0,NAA8,1930813273.0,1,8,2020-05-16
29779,U001,0200744019,TARG associates,2020.0,1930744118.0,2020-04-04,20200403,20200404,2020-04-19,USD,RV,1.0,,46161.03,20200404.0,NAA8,1930744118.0,1,1,2020-04-20
8455,U001,0200769623,WAL-MAR corp,2020.0,1930772251.0,2020-04-10,20200409,20200410,2020-04-25,USD,RV,1.0,,17060.7,20200410.0,NAH4,1930772251.0,1,1,2020-04-26
15490,U001,0200769623,WAL-MAR corporation,2020.0,1930717028.0,2020-03-29,20200328,20200329,2020-04-13,USD,RV,1.0,,1322.22,20200329.0,NAH4,1930717028.0,1,8,2020-04-21
44194,U001,0200418007,AM us,2020.0,1930610808.0,2020-03-11,20200306,20200311,2020-05-15,USD,RV,1.0,,3057.6,20200311.0,NAGD,1930610808.0,1,8,2020-05-23
44014,U001,0200739534,OK corp,2020.0,1930745987.0,2020-04-04,20200404,20200404,2020-04-19,USD,RV,1.0,,73924.15,20200404.0,NAA8,1930745987.0,1,1,2020-04-20
29125,U001,0200769623,WAL-MAR associates,2020.0,1930706276.0,2020-03-27,20200326,20200327,2020-04-11,USD,RV,1.0,,6000.23,20200327.0,NAH4,1930706276.0,1,8,2020-04-19
1547,U001,0200416837,DEC associates,2020.0,1930753182.0,2020-04-06,20200406,20200406,2020-04-11,USD,RV,1.0,,32636.05,20200401.0,NAM2,1930753182.0,1,8,2020-04-19
5729,U001,0200762301,C&S WH trust,2020.0,1930647701.0,2020-03-14,20200313,20200314,2020-03-29,USD,RV,1.0,,1770.21,20200314.0,NAC6,1930647701.0,1,-1,2020-03-28
15149,U001,0200769623,WAL-MAR co,2020.0,1930684253.0,2020-03-21,20200321,20200321,2020-04-05,USD,RV,1.0,,3228.13,20200321.0,NAH4,1930684253.0,1,1,2020-04-06
41069,U001,0200833713,JETRO corporation,2020.0,1930731409.0,2020-04-01,20200401,20200401,2020-04-21,USD,RV,1.0,,3947.1,20200401.0,NAD1,1930731409.0,1,1,2020-04-22
42797,U001,0200780383,MEIJ co,2020.0,1930857460.0,2020-05-04,20200505,20200504,2020-05-19,USD,RV,1.0,,33624.16,20200504.0,NAA8,1930857460.0,1,1,2020-05-20
16219,U001,0200794332,COST associates,2020.0,1930813387.0,2020-04-23,20200422,20200423,2020-05-08,USD,RV,1.0,,285.03,20200423.0,NAAX,1930813387.0,1,1,2020-05-09
16456,U001,0200769623,WAL-MAR associates,2020.0,1930597516.0,2020-03-06,20200303,20200306,2020-03-21,USD,RV,1.0,,16926.86,20200306.0,NAH4,1930597516.0,1,1,2020-03-22
44922,U001,0200936373,SUPE llc,2020.0,1930701165.0,2020-03-25,20200325,20200325,2020-04-09,USD,RV,1.0,,156076.47,20200325.0,NAA8,1930701165.0,1,1,2020-04-10
8710,U001,0200020431,DEC llc,2020.0,1930764988.0,2020-04-09,20200409,20200409,2020-04-24,USD,RV,1.0,,245.28,20200401.0,NAM4,1930764988.0,1,1,2020-04-25
8274,U001,0200794332,COST systems,2020.0,1930671144.0,2020-03-20,20200319,20200320,2020-04-04,USD,RV,1.0,,15596.82,20200320.0,NAAX,1930671144.0,1,1,2020-04-05
28705,U001,200152991,JET us,2020.0,1930877470.0,2020-05-09,20200508,20200509,2020-05-24,USD,RV,1.0,,11863.91,20200509.0,NAA8,1930877470.0,1,8,2020-06-01
16849,U001,0200644313,DAVISCO llc,2020.0,1930701003.0,2020-03-25,20200325,20200325,2020-04-04,USD,RV,1.0,,4851.25,20200325.0,NA10,1930701003.0,1,1,2020-04-05
29645,U001,0200418007,AM corporation,2020.0,1930643404.0,2020-03-14,20200312,20200314,2020-05-18,USD,RV,1.0,,3091.2,20200314.0,NAGD,1930643404.0,1,1,2020-05-19
5844,U001,0200705372,FR llc,2020.0,1930751040.0,2020-04-07,20200405,20200407,2020-04-22,USD,RV,1.0,,36676.85,20200407.0,NAA8,1930751040.0,1,1,2020-04-23
16923,U001,0200706844,WINC in,2020.0,1930726744.0,2020-04-01,20200331,20200401,2020-04-16,USD,RV,1.0,,33598.46,20200401.0,NAA8,1930726744.0,1,1,2020-04-17
28905,U001,200769623,WAL-MAR us,2020.0,1930879527.0,2020-05-07,20200508,20200507,2020-05-22,USD,RV,1.0,,40578.2,20200507.0,NAH4,1930879527.0,1,8,2020-05-30
30293,U001,0200769623,WAL-MAR foundation,2020.0,1930819636.0,2020-04-24,20200424,20200424,2020-05-09,USD,RV,1.0,,2903.37,20200424.0,NAH4,1930819636.0,1,-1,2020-05-08
4847,U001,200726979,BJ'S  llc,2020.0,1930667251.0,2020-03-19,20200318,20200319,2020-04-03,USD,RV,1.0,,1220.34,20200319.0,NAA8,1930667251.0,1,1,2020-04-04
18484,U001,0200769623,WAL-MAR co,2020.0,1930814346.0,2020-04-25,20200422,20200425,2020-05-10,USD,RV,1.0,,11383.69,20200425.0,NAH4,1930814346.0,1,8,2020-05-18
36674,U001,0200705742,DOT associates,2020.0,1930704658.0,2020-03-26,20200326,20200326,2020-04-15,USD,RV,1.0,,66717.18,20200326.0,NAD1,1930704658.0,1,8,2020-04-23
32546,U001,0200172815,PERFOR systems,2020.0,1930584249.0,2020-03-02,20200229,20200302,2020-03-17,USD,RV,1.0,,38940.15,20200302.0,NAA8,1930584249.0,1,1,2020-03-18
32670,U001,0200769623,WAL-MAR corporation,2020.0,1930623424.0,2020-03-09,20200308,20200309,2020-03-24,USD,RV,1.0,,14107.9,20200309.0,NAH4,1930623424.0,1,-1,2020-03-23
21838,U001,0200744019,TARG trust,2020.0,1930781318.0,2020-04-14,20200413,20200414,2020-04-29,USD,RV,1.0,,33960.35,20200414.0,NAA8,1930781318.0,1,8,2020-05-07
21969,U001,0200936785,TILL systems,2020.0,1930705814.0,2020-03-31,20200330,20200331,2020-04-10,USD,RV,1.0,,9953.28,20200331.0,NA10,1930705814.0,1,1,2020-04-11
36100,U001,0200762301,C&S WH systems,2020.0,1930755288.0,2020-04-07,20200406,20200407,2020-04-22,USD,RV,1.0,,36765.93,20200407.0,NAC6,1930755288.0,1,1,2020-04-23
24461,U001,0200772670,ASSOCIAT corporation,2020.0,1930799552.0,2020-04-17,20200418,20200417,2020-05-02,USD,RV,1.0,,13511.38,20200417.0,NAU5,1930799552.0,1,1,2020-05-03
35929,U001,0200769623,WAL-MAR corp,2020.0,1930855904.0,2020-05-05,20200504,20200505,2020-05-20,USD,RV,1.0,,1506.43,20200505.0,NAH4,1930855904.0,1,8,2020-05-28
35897,U001,0200592182,DECA corp,2020.0,1930606976.0,2020-03-05,20200305,20200305,2020-03-24,USD,RV,1.0,,17809.27,20200301.0,NAM4,1930606976.0,1,1,2020-03-25
24101,CA02,0140106408,WAL-M in,2020.0,2960619478.0,2020-03-11,20200311,20200311,2020-03-21,CAD,RV,1.0,,52511.04,20200311.0,CA10,2960619478.0,1,8,2020-03-29
24075,U001,0100030014,BASIX  systems,2020.0,1930838833.0,2020-04-29,20200429,20200429,2020-05-19,USD,RV,1.0,,76324.5,20200429.0,NAD1,1930838833.0,1,1,2020-05-20
22625,U001,0200707822,PUBLI ,2020.0,1930705449.0,2020-03-26,20200326,20200326,2020-04-10,USD,RV,1.0,,61426.11,20200326.0,NAA8,1930705449.0,1,1,2020-04-11
21138,U001,0200936373,SUPE trust,2020.0,1930873434.0,2020-05-07,20200507,20200507,2020-05-22,USD,RV,1.0,,19733.28,20200507.0,NAA8,1930873434.0,1,-1,2020-05-21
22666,U001,0200769623,WAL-MAR corp,2020.0,1930777899.0,2020-04-14,20200411,20200414,2020-04-29,USD,RV,1.0,,3631.58,20200414.0,NAH4,1930777899.0,1,1,2020-04-30
3675,U001,0200747369,SCHNU ,2020.0,1930814711.0,2020-04-22,20200422,20200422,2020-05-07,USD,RV,1.0,,90365.79,20200422.0,NAA8,1930814711.0,1,1,2020-05-08
6850,U001,0200769623,WAL-MAR foundation,2020.0,1930707294.0,2020-03-29,20200330,20200329,2020-04-13,USD,RV,1.0,,58263.3,20200329.0,NAH4,1930707294.0,1,1,2020-04-14
35041,U001,0200290370,BARGAIN  llc,2020.0,1930692466.0,2020-03-25,20200324,20200325,2020-04-09,USD,RV,1.0,,6772.4,20200325.0,NAA8,1930692466.0,1,8,2020-04-17
23036,U001,0200769623,WAL-MAR in,2020.0,1930711232.0,2020-03-27,20200327,20200327,2020-04-11,USD,RV,1.0,,553.66,20200327.0,NAH4,1930711232.0,1,1,2020-04-12
23945,U001,0200761734,H E BUT systems,2020.0,1930584432.0,2020-03-01,20200229,20200301,2020-03-16,USD,RV,1.0,,14411.83,20200301.0,NAA8,1930584432.0,1,1,2020-03-17
34327,U001,0200980828,BEN E trust,2020.0,1930578983.0,2020-02-28,20200227,20200228,2020-03-19,USD,RV,1.0,,45136.7,20200228.0,NAD1,1930578983.0,1,1,2020-03-20
3842,U001,0200769623,WAL-MAR us,2020.0,1930743954.0,2020-04-04,20200403,20200404,2020-04-19,USD,RV,1.0,,20880.9,20200404.0,NAH4,1930743954.0,1,8,2020-04-27
23316,CA02,0140104552,THE NO corporation,2020.0,2960625227.0,2020-03-29,20200329,20200329,2020-04-15,CAD,RV,1.0,,114548.28,20200405.0,CA10,2960625227.0,1,8,2020-04-23
3866,U001,0200769623,WAL-MAR co,2020.0,1930847533.0,2020-05-03,20200502,20200503,2020-05-18,USD,RV,1.0,,3403.8,20200503.0,NAH4,1930847533.0,1,8,2020-05-26
34096,U001,0200736337,SYSCO F foundation,2020.0,1930654553.0,2020-03-18,20200316,20200318,2020-04-02,USD,RV,1.0,,38701.45,20200318.0,NAA8,1930654553.0,1,1,2020-04-03
23650,U001,0200707822,PUBLI in,2020.0,1930620019.0,2020-03-07,20200307,20200307,2020-03-22,USD,RV,1.0,,91403.36,20200307.0,NAA8,1930620019.0,1,8,2020-03-30
34019,U001,0200772670,ASSOCIAT corp,2020.0,1930788787.0,2020-04-15,20200415,20200415,2020-04-30,USD,RV,1.0,,3854.8,20200415.0,NAU5,1930788787.0,1,1,2020-05-01
35267,U001,0200707822,PUBLI foundation,2020.0,1930584800.0,2020-02-29,20200229,20200229,2020-03-15,USD,RV,1.0,,22937.1,20200229.0,NAA8,1930584800.0,1,-1,2020-03-14
2277,U001,0200739534,OK trust,2020.0,1930685037.0,2020-03-21,20200321,20200321,2020-04-05,USD,RV,1.0,,18787.41,20200321.0,NAA8,1930685037.0,1,1,2020-04-06
20925,U001,0200759878,SA foundation,2020.0,1930778871.0,2020-04-12,20200411,20200412,2020-04-27,USD,RV,1.0,,101203.33,20200412.0,NAH4,1930778871.0,1,8,2020-05-05
37618,U001,0200769623,WAL-MAR trust,2020.0,1930774410.0,2020-04-12,20200410,20200412,2020-04-27,USD,RV,1.0,,8632.43,20200412.0,NAH4,1930774410.0,1,8,2020-05-05
18665,U001,0200416837,DEC in,2020.0,1930745780.0,2020-04-04,20200404,20200404,2020-04-24,USD,RV,1.0,,61.56,20200401.0,NAM4,1930745780.0,1,-51,2020-03-04
30308,CA02,0140104285,BUY- llc,2020.0,2960628545.0,2020-04-15,20200415,20200415,2020-05-04,CAD,RV,1.0,,86638.25,20200424.0,CA10,2960628545.0,1,-51,2020-03-14
19099,U001,0200726979,BJ'S  foundation,2020.0,1930717516.0,2020-03-29,20200328,20200329,2020-04-13,USD,RV,1.0,,220.92,20200329.0,NAA8,1930717516.0,1,8,2020-04-21
39767,U001,0200407025,ALBERT us,2020.0,1930650618.0,2020-03-19,20200313,20200319,2020-04-03,USD,RV,1.0,,12746.45,20200319.0,NAA8,1930650618.0,1,-2,2020-04-01
39649,U001,0200769623,WAL-MAR llc,2020.0,1930573690.0,2020-02-28,20200226,20200228,2020-03-14,USD,RV,1.0,,6532.6,20200228.0,NAH4,1930573690.0,1,1,2020-03-15
26291,U001,0200769623,WAL-MAR ,2020.0,1930684301.0,2020-03-21,20200321,20200321,2020-04-05,USD,RV,1.0,,8421.6,20200321.0,NAH4,1930684301.0,1,8,2020-04-13
30526,U001,0200769623,WAL-MAR corp,2020.0,1930826665.0,2020-04-26,20200425,20200426,2020-05-11,USD,RV,1.0,,690.91,20200426.0,NAH4,1930826665.0,1,8,2020-05-19
30619,U001,0200744019,TARG in,2020.0,1930746923.0,2020-04-06,20200404,20200406,2020-04-21,USD,RV,1.0,,11021.67,20200406.0,NAA8,1930746923.0,1,1,2020-04-22
19341,U001,0200230690,DECA ,2020.0,1930669450.0,2020-03-19,20200319,20200319,2020-04-08,USD,RV,1.0,,3740.66,20200316.0,NAM4,1930669450.0,1,1,2020-04-09
39390,U001,0200726979,BJ'S  foundation,2020.0,1930780240.0,2020-04-12,20200413,20200412,2020-04-27,USD,RV,1.0,,99.54,20200412.0,NAA8,1930780240.0,1,-51,2020-03-07
30875,U001,0200712187,SPAR trust,2020.0,1930675986.0,2020-03-20,20200320,20200320,2020-04-04,USD,RV,1.0,,96529.73,20200320.0,NAA8,1930675986.0,1,-1,2020-04-03
39283,U001,0200769623,WAL-MAR in,2020.0,1930619194.0,2020-03-07,20200307,20200307,2020-03-22,USD,RV,1.0,,12219.74,20200307.0,NAH4,1930619194.0,1,8,2020-03-30
20822,U001,0200020431,DEC us,2020.0,1930767551.0,2020-04-09,20200409,20200409,2020-04-24,USD,RV,1.0,,243.24,20200401.0,NAM4,1930767551.0,1,8,2020-05-02
4746,U001,0200726979,BJ'S  ,2020.0,1930793049.0,2020-04-16,20200415,20200416,2020-05-01,USD,RV,1.0,,165.9,20200416.0,NAA8,1930793049.0,1,-51,2020-03-11
2758,U001,0200769623,WAL-MAR associates,2020.0,1930846586.0,2020-05-02,20200501,20200502,2020-05-17,USD,RV,1.0,,16656.14,20200502.0,NAH4,1930846586.0,1,1,2020-05-18
31438,U001,0200875006,KROGER us,2020.0,1930712279.0,2020-03-28,20200328,20200328,2020-04-12,USD,RV,1.0,,93753.45,20200328.0,NAA8,1930712279.0,1,8,2020-04-20
20177,U001,0200762950,HAR us,2020.0,1930756681.0,2020-04-09,20200407,20200409,2020-04-24,USD,RV,1.0,,46110.0,20200409.0,NAA8,1930756681.0,1,1,2020-04-25
31542,U001,0200762301,C&S WH corp,2020.0,1930879288.0,2020-05-07,20200508,20200507,2020-05-22,USD,RV,1.0,,71997.08,20200507.0,NAC6,1930879288.0,1,1,2020-05-23
31554,U001,0100015557,BI trust,2020.0,1930635107.0,2020-03-10,20200310,20200310,2020-05-14,USD,RV,1.0,,1941.06,20200310.0,NAGD,1930635107.0,1,8,2020-05-22
38361,U001,200790107,ROU co,2020.0,1930744087.0,2020-04-03,20200403,20200403,2020-04-18,USD,RV,1.0,,114299.01,20200403.0,NAC6,1930744087.0,1,8,2020-04-26
6160,U001,0200748108,KROGER co,2020.0,1930752268.0,2020-04-05,20200406,20200405,2020-04-20,USD,RV,1.0,,94029.64,20200405.0,NAA8,1930752268.0,1,1,2020-04-21
4543,U001,0200769623,WAL-MAR corporation,2020.0,1930576599.0,2020-02-28,20200227,20200228,2020-03-14,USD,RV,1.0,,24033.63,20200228.0,NAH4,1930576599.0,1,8,2020-03-22
38253,U001,0200726979,BJ'S  foundation,2020.0,1930577450.0,2020-02-28,20200227,20200228,2020-03-14,USD,RV,1.0,,245.23,20200228.0,NAA8,1930577450.0,1,1,2020-03-15
38061,U001,0200762301,C&S WH associates,2020.0,1930712263.0,2020-03-29,20200328,20200329,2020-04-13,USD,RV,1.0,,5765.78,20200329.0,NAC6,1930712263.0,1,8,2020-04-21
7531,U001,0200762301,C&S WH corp,2020.0,1930767992.0,2020-04-09,20200409,20200409,2020-04-24,USD,RV,1.0,,21077.18,20200409.0,NAC6,1930767992.0,1,8,2020-05-02
20642,CA02,140104429,COSTCO associates,2020.0,2960621937.0,2020-03-18,20200318,20200318,2020-03-29,CAD,RV,1.0,,52464.05,20200319.0,CA10,2960621937.0,1,8,2020-04-06
31104,CA02,0140104423,METRO  corporation,2020.0,2960626478.0,2020-04-06,20200406,20200406,2020-04-16,CAD,RV,1.0,,1225.81,20200406.0,CA10,2960626478.0,1,1,2020-04-17
45888,U001,CCCA02,KRAFT  foundation,2020.0,1930580725.0,2020-02-28,20200227,20200228,2020-04-03,USD,RV,1.0,,16497.0,20200228.0,NAG2,1930580725.0,1,8,2020-04-11
28134,U001,0200775094,SAVE M us,2020.0,1930669188.0,2020-03-19,20200318,20200319,2020-04-03,USD,RV,1.0,,37220.79,20200319.0,NAA8,1930669188.0,1,-1,2020-04-02
49289,U001,0200743129,BROOKS systems,2020.0,1930731931.0,2020-04-02,20200402,20200402,2020-04-17,USD,RV,1.0,,60721.82,20200402.0,NAA8,1930731931.0,1,8,2020-04-25
48575,U001,0200769623,WAL-MAR associates,2020.0,1930868492.0,2020-05-08,20200506,20200508,2020-05-23,USD,RV,1.0,,1950.85,20200508.0,NAH4,1930868492.0,1,1,2020-05-24
48209,U001,0200466603,SMITH'S systems,2020.0,1930675246.0,2020-03-19,20200320,20200319,2020-04-03,USD,RV,1.0,,28358.78,20200319.0,NAA8,1930675246.0,1,-1,2020-04-02
804,U001,0200794332,COST corporation,2020.0,1930808302.0,2020-04-22,20200421,20200422,2020-05-07,USD,RV,1.0,,18805.46,20200422.0,NAAX,1930808302.0,1,-1,2020-05-06
215,U001,0200744019,TARG ,2020.0,1930714010.0,2020-03-27,20200328,20200327,2020-04-11,USD,RV,1.0,,162096.11,20200327.0,NAA8,1930714010.0,1,1,2020-04-12
13630,U001,0200769623,WAL-MAR in,2020.0,1930830264.0,2020-04-28,20200427,20200428,2020-05-13,USD,RV,1.0,,9491.88,20200428.0,NAH4,1930830264.0,1,1,2020-05-14
11121,U001,0200779906,BOZZU corp,2020.0,1930754666.0,2020-04-07,20200406,20200407,2020-04-22,USD,RV,1.0,,1145.72,20200407.0,NAA8,1930754666.0,1,-1,2020-04-21
47039,U001,0200769623,WAL-MAR systems,2020.0,1930614554.0,2020-03-06,20200306,20200306,2020-03-21,USD,RV,1.0,,943.12,20200306.0,NAH4,1930614554.0,1,8,2020-03-29
48630,U001,0200353024,DECA ,2020.0,1930690508.0,2020-03-24,20200324,20200324,2020-04-08,USD,RV,1.0,,780.0,20200316.0,NAM4,1930690508.0,1,8,2020-04-16
47262,U001,0100006311,QUALITY C in,2020.0,1930636492.0,2020-03-11,20200311,20200311,2020-03-26,USD,RV,1.0,,19503.28,20200311.0,NAA8,1930636492.0,1,1,2020-03-27
46506,U001,0200772670,ASSOCIAT corp,2020.0,1930845453.0,2020-04-30,20200501,20200430,2020-05-15,USD,RV,1.0,,1664.68,20200430.0,NAU5,1930845453.0,1,8,2020-05-23
48596,U001,100031704,DELHAIZE in,2020.0,1930853276.0,2020-05-04,20200502,20200504,2020-05-19,USD,RV,1.0,,88152.38,20200504.0,NAA8,1930853276.0,1,1,2020-05-20
48116,U001,0200759878,SA corporation,2020.0,1930830397.0,2020-04-29,20200427,20200429,2020-05-14,USD,RV,1.0,,32439.13,20200429.0,NAH4,1930830397.0,1,-1,2020-05-13
49073,CA02,0140104249,SOB us,2020.0,2960625916.0,2020-03-31,20200331,20200331,2020-04-18,CAD,RV,1.0,,8531.39,20200408.0,CA10,2960625916.0,1,1,2020-04-19
48574,CA02,0140105785,SHOPPE associates,2020.0,2960627621.0,2020-04-08,20200408,20200408,2020-04-27,CAD,RV,1.0,,9620.64,20200417.0,CA10,2960627621.0,1,-1,2020-04-26
12631,U001,0200772670,ASSOCIAT ,2020.0,1930748299.0,2020-04-04,20200404,20200404,2020-04-19,USD,RV,1.0,,1877.85,20200404.0,NAU5,1930748299.0,1,1,2020-04-20
13025,U001,0200403651,Y H in,2020.0,1930572506.0,2020-02-27,20200226,20200227,2020-03-13,USD,RV,1.0,,2198.22,20200227.0,NAA8,1930572506.0,1,8,2020-03-21
9746,U001,200769623,WAL-MAR corp,2020.0,1930768502.0,2020-04-09,20200409,20200409,2020-04-24,USD,RV,1.0,,5235.08,20200409.0,NAH4,1930768502.0,1,1,2020-04-25
1024,CA02,0140105508,DOLLARA foundation,2020.0,2960628723.0,2020-04-15,20200415,20200415,2020-04-27,CAD,RV,1.0,,69045.84,20200417.0,CA10,2960628723.0,1,-1,2020-04-26
999,U001,0200762301,C&S WH co,2020.0,1930858112.0,2020-05-06,20200505,20200506,2020-05-21,USD,RV,1.0,,1015.24,20200506.0,NAC6,1930858112.0,1,1,2020-05-22
12376,U001,0200769623,WAL-MAR in,2020.0,1930710931.0,2020-03-28,20200327,20200328,2020-04-12,USD,RV,1.0,,10021.5,20200328.0,NAH4,1930710931.0,1,1,2020-04-13
12481,U001,0200418007,AM in,2020.0,1930821674.0,2020-04-30,20200423,20200430,2020-05-15,USD,RV,1.0,,5431.61,20200430.0,NAA8,1930821674.0,1,1,2020-05-16
12857,U001,0200707822,PUBLI systems,2020.0,1930597725.0,2020-03-04,20200304,20200304,2020-03-19,USD,RV,1.0,,85541.99,20200304.0,NAA8,1930597725.0,1,-2,2020-03-17
49412,U001,0200769623,WAL-MAR associates,2020.0,1930708353.0,2020-04-01,20200330,20200401,2020-04-16,USD,RV,1.0,,2154.83,20200401.0,NAH4,1930708353.0,1,1,2020-04-17
9108,U001,200769623,WAL-MAR co,2020.0,1930739699.0,2020-04-04,20200403,20200404,2020-04-19,USD,RV,1.0,,44056.17,20200404.0,NAH4,1930739699.0,1,1,2020-04-20
8892,CA02,0140104429,COSTCO us,2020.0,2960619652.0,2020-03-09,20200309,20200309,2020-03-21,CAD,RV,1.0,,74160.09,20200311.0,CA10,2960619652.0,1,1,2020-03-22
48340,U001,0200126819,MCLANE systems,2020.0,1930762350.0,2020-04-10,20200408,20200410,2020-04-25,USD,RV,1.0,,343.8,20200410.0,NAA8,1930762350.0,1,8,2020-05-03
886,U005,0100025658,PEA us,2020.0,1930654506.0,2020-03-16,20200315,20200316,2020-04-15,USD,RV,1.0,,10323.24,20200316.0,NAD5,1930654506.0,1,8,2020-04-23
48442,U001,0200769623,WAL-MAR corp,2020.0,1930737838.0,2020-04-04,20200402,20200404,2020-04-19,USD,RV,1.0,,36246.33,20200404.0,NAH4,1930737838.0,1,-1,2020-04-18
995,U001,0200769623,WAL-MAR corp,2020.0,1930827593.0,2020-04-25,20200425,20200425,2020-05-10,USD,RV,1.0,,24457.58,20200425.0,NAH4,1930827593.0,1,8,2020-05-18
12395,U001,0200762301,C&S WH corp,2020.0,1930854213.0,2020-05-04,20200503,20200504,2020-05-19,USD,RV,1.0,,66266.12,20200504.0,NAC6,1930854213.0,1,8,2020-05-27
47602,U001,0200762301,C&S WH foundation,2020.0,1930837322.0,2020-05-01,20200429,20200501,2020-05-16,USD,RV,1.0,,119119.11,20200501.0,NAC6,1930837322.0,1,-2,2020-05-14
32224,U001,0200762301,C&S WH llc,2020.0,1930607560.0,2020-03-08,20200305,20200308,2020-03-23,USD,RV,1.0,,72255.16,20200308.0,NAC6,1930607560.0,1,8,2020-03-31
19376,U001,0200936373,SUPE co,2020.0,1930727452.0,2020-03-31,20200401,20200331,2020-04-15,USD,RV,1.0,,72563.64,20200331.0,NAA8,1930727452.0,1,1,2020-04-16
25884,U001,0200777735,NASH  foundation,2020.0,1930637895.0,2020-03-11,20200311,20200311,2020-03-26,USD,RV,1.0,,89890.0,20200311.0,NAA8,1930637895.0,1,8,2020-04-03
16465,U001,0200794332,COST systems,2020.0,1930700469.0,2020-03-25,20200325,20200325,2020-04-09,USD,RV,1.0,,20111.72,20200325.0,NAAX,1930700469.0,1,1,2020-04-10
43647,U001,0200769623,WAL-MAR us,2020.0,1930760432.0,2020-04-08,20200407,20200408,2020-04-23,USD,RV,1.0,,596.77,20200408.0,NAH4,1930760432.0,1,8,2020-05-01
38055,U001,0200769623,WAL-MAR co,2020.0,1930796180.0,2020-04-22,20200416,20200422,2020-05-07,USD,RV,1.0,,13024.8,20200422.0,NAH4,1930796180.0,1,1,2020-05-08
39495,U001,0200875006,KROGER us,2020.0,1930608218.0,2020-03-05,20200305,20200305,2020-03-20,USD,RV,1.0,,122732.25,20200305.0,NAA8,1930608218.0,1,8,2020-03-28
20235,U001,0200726979,BJ'S  llc,2020.0,1930860347.0,2020-05-05,20200505,20200505,2020-05-20,USD,RV,1.0,,682.03,20200505.0,NAA8,1930860347.0,1,1,2020-05-21
848,U001,0200418007,AM corp,2020.0,1930843010.0,2020-05-04,20200504,20200504,2020-05-19,USD,RV,1.0,,11821.22,20200504.0,NAA8,1930843010.0,1,1,2020-05-20
29525,U001,0200769623,WAL-MAR foundation,2020.0,1930779017.0,2020-04-13,20200411,20200413,2020-04-28,USD,RV,1.0,,11963.04,20200413.0,NAH4,1930779017.0,1,1,2020-04-29
47581,U001,0200875006,KROGER corp,2020.0,1930746656.0,2020-04-04,20200404,20200404,2020-04-19,USD,RV,1.0,,41948.5,20200404.0,NAA8,1930746656.0,1,8,2020-04-27
32475,U001,0200739534,OK llc,2020.0,1930719520.0,2020-03-30,20200330,20200330,2020-04-14,USD,RV,1.0,,97407.51,20200330.0,NAA8,1930719520.0,1,8,2020-04-22
43768,U001,0200772670,ASSOCIAT ,2020.0,1930693743.0,2020-03-24,20200324,20200324,2020-04-08,USD,RV,1.0,,79008.61,20200324.0,NAU5,1930693743.0,1,8,2020-04-16
13248,U001,0200705742,DOT us,2020.0,1930650948.0,2020-03-13,20200313,20200313,2020-04-16,USD,RV,1.0,,13189.18,20200313.0,NAAW,1930650948.0,1,8,2020-04-24
39462,U001,0200769623,WAL-MAR associates,2020.0,1930718502.0,2020-03-29,20200329,20200329,2020-04-13,USD,RV,1.0,,24865.55,20200329.0,NAH4,1930718502.0,1,1,2020-04-14
16177,U001,0200794332,COST us,2020.0,1930833973.0,2020-04-30,20200428,20200430,2020-05-15,USD,RV,1.0,,8793.09,20200430.0,NAAX,1930833973.0,1,1,2020-05-16
38477,U001,0200762301,C&S WH in,2020.0,1930842576.0,2020-04-30,20200430,20200430,2020-05-15,USD,RV,1.0,,56921.75,20200430.0,NAC6,1930842576.0,1,8,2020-05-23
39251,U001,0200769623,WAL-MAR us,2020.0,1930842295.0,2020-05-02,20200430,20200502,2020-05-17,USD,RV,1.0,,36831.27,20200502.0,NAH4,1930842295.0,1,8,2020-05-25
19606,U001,0200780383,MEIJ trust,2020.0,1930828918.0,2020-04-26,20200427,20200426,2020-05-11,USD,RV,1.0,,30781.52,20200426.0,NAA8,1930828918.0,1,-1,2020-05-10
2651,U001,0200711029,WEGMAN co,2020.0,1930816079.0,2020-04-22,20200422,20200422,2020-05-07,USD,RV,1.0,,69565.75,20200422.0,NAA8,1930816079.0,1,1,2020-05-08
39941,U001,0200706844,WINC ,2020.0,1930744187.0,2020-04-03,20200404,20200403,2020-04-18,USD,RV,1.0,,6294.21,20200403.0,NAA8,1930744187.0,1,8,2020-04-26
